2026-09-13T17:42:17Z,card0:71;card1:71;card2:71;card3:71;card4:71;card5:71;card6:71;card7:71;
2026-09-13T17:42:22Z,card0:71;card1:71;card2:71;card3:71;card4:71;card5:71;card6:71;card7:71;
2026-09-13T17:42:27Z,card0:71;card1:71;card2:71;card3:71;card4:71;card5:71;card6:71;card7:71;
2026-09-13T17:42:33Z,card0:71;card1:71;card2:71;card3:71;card4:71;card5:71;card6:71;card7:71;
2026-09-13T17:42:38Z,card0:71;card1:71;card2:71;card3:71;card4:71;card5:71;card6:71;card7:71;
2026-09-13T17:42:44Z,card0:71;card1:71;card2:71;card3:71;card4:71;card5:71;card6:71;card7:71;
2026-09-13T17:42:49Z,card0:71;card1:71;card2:71;card3:71;card4:71;card5:71;card6:71;card7:71;
2026-09-13T17:42:55Z,card0:71;card1:71;card2:71;card3:71;card4:71;card5:71;card6:71;card7:71;
2026-09-13T17:43:00Z,card0:71;card1:71;card2:71;card3:71;card4:71;card5:71;card6:71;card7:71;
2026-09-13T17:43:05Z,card0:71;card1:71;card2:71;card3:71;card4:71;card5:71;card6:71;card7:71;
2026-09-13T17:43:11Z,card0:71;card1:71;card2:71;card3:71;card4:71;card5:71;card6:71;card7:71;
2026-09-13T17:43:16Z,card0:71;card1:71;card2:71;card3:71;card4:71;card5:71;card6:71;card7:71;
2026-09-13T17:43:21Z,card0:71;card1:71;card2:71;card3:71;card4:71;card5:71;card6:71;card7:71;
2026-09-13T17:43:27Z,card0:71;card1:71;card2:71;card3:71;card4:71;card5:71;card6:71;card7:71;
2026-09-13T17:43:32Z,card0:71;card1:71;card2:71;card3:71;card4:71;card5:71;card6:71;card7:71;
2026-09-13T17:43:38Z,card0:71;card1:71;card2:71;card3:71;card4:71;card5:71;card6:71;card7:71;
2026-09-13T17:43:43Z,card0:71;card1:71;card2:71;card3:71;card4:71;card5:71;card6:71;card7:71;
2026-09-13T17:43:48Z,card0:71;card1:71;card2:71;card3:71;card4:71;card5:71;card6:71;card7:71;
2026-09-13T17:43:54Z,card0:71;card1:71;card2:71;card3:71;card4:71;card5:71;card6:71;card7:71;
2026-09-13T17:43:59Z,card0:71;card1:71;card2:71;card3:71;card4:71;card5:71;card6:71;card7:71;
2026-09-13T17:44:05Z,card0:71;card1:71;card2:71;card3:71;card4:71;card5:71;card6:71;card7:71;
2026-09-13T17:44:10Z,card0:71;card1:71;card2:71;card3:71;card4:71;card5:71;card6:71;card7:71;
2026-09-13T17:44:15Z,card0:71;card1:71;card2:71;card3:71;card4:71;card5:71;card6:71;card7:71;
2026-09-13T17:44:21Z,card0:71;card1:71;card2:71;card3:71;card4:71;card5:71;card6:71;card7:71;
2026-09-13T17:44:26Z,card0:71;card1:71;card2:71;card3:71;card4:71;card5:71;card6:71;card7:71;
2026-09-13T17:44:31Z,card0:71;card1:71;card2:71;card3:71;card4:71;card5:71;card6:71;card7:71;
2026-09-13T17:44:37Z,card0:71;card1:71;card2:71;card3:71;card4:71;card5:71;card6:71;card7:71;
2026-09-13T17:44:42Z,card0:71;card1:71;card2:71;card3:71;card4:71;card5:71;card6:71;card7:71;
2026-09-13T17:44:48Z,card0:71;card1:71;card2:71;card3:71;card4:71;card5:71;card6:71;card7:71;
2026-09-13T17:44:53Z,card0:71;card1:71;card2:71;card3:71;card4:71;card5:71;card6:71;card7:71;
2026-09-13T17:44:58Z,card0:71;card1:71;card2:71;card3:71;card4:71;card5:71;card6:71;card7:71;
2026-09-13T17:45:04Z,card0:71;card1:71;card2:71;card3:71;card4:71;card5:71;card6:71;card7:71;
2026-09-13T17:45:09Z,card0:71;card1:71;card2:71;card3:71;card4:71;card5:71;card6:71;card7:71;
2026-09-13T17:45:15Z,card0:71;card1:71;card2:71;card3:71;card4:71;card5:71;card6:71;card7:71;
2026-09-13T17:45:20Z,card0:71;card1:71;card2:71;card3:71;card4:71;card5:71;card6:71;card7:71;
2026-09-13T17:45:25Z,card0:71;card1:71;card2:71;card3:71;card4:71;card5:71;card6:71;card7:71;
2026-09-13T17:45:31Z,card0:71;card1:71;card2:71;card3:71;card4:71;card5:71;card6:71;card7:71;
2026-09-13T17:45:36Z,card0:71;card1:71;card2:71;card3:71;card4:71;card5:71;card6:71;card7:71;
2026-09-13T17:45:41Z,card0:71;card1:71;card2:71;card3:71;card4:71;card5:71;card6:71;card7:71;
2026-09-13T17:45:47Z,card0:71;card1:71;card2:71;card3:71;card4:71;card5:71;card6:71;card7:71;
2026-09-13T17:45:52Z,card0:71;card1:71;card2:71;card3:71;card4:71;card5:71;card6:71;card7:71;
2026-09-13T17:45:57Z,card0:71;card1:71;card2:71;card3:71;card4:71;card5:71;card6:71;card7:71;
2026-09-13T17:46:03Z,card0:71;card1:71;card2:71;card3:71;card4:71;card5:71;card6:71;card7:71;
2026-09-13T17:46:08Z,card0:71;card1:71;card2:71;card3:71;card4:71;card5:71;card6:71;card7:71;
2026-09-13T17:46:14Z,card0:71;card1:71;card2:71;card3:71;card4:71;card5:71;card6:71;card7:71;
2026-09-13T17:46:19Z,card0:71;card1:71;card2:71;card3:71;card4:71;card5:71;card6:71;card7:71;
2026-09-13T17:46:24Z,card0:71;card1:71;card2:71;card3:71;card4:71;card5:71;card6:71;card7:71;
2026-09-13T17:46:30Z,card0:71;card1:71;card2:71;card3:71;card4:71;card5:71;card6:71;card7:71;
2026-09-13T17:46:35Z,card0:71;card1:71;card2:71;card3:71;card4:71;card5:71;card6:71;card7:71;
2026-09-13T17:46:41Z,card0:71;card1:71;card2:71;card3:71;card4:71;card5:71;card6:71;card7:71;
2026-09-13T17:46:46Z,card0:71;card1:71;card2:71;card3:71;card4:71;card5:71;card6:71;card7:71;
2026-09-13T17:46:51Z,card0:71;card1:71;card2:71;card3:71;card4:71;card5:71;card6:71;card7:71;
2026-09-13T17:46:57Z,card0:71;card1:71;card2:71;card3:71;card4:71;card5:71;card6:71;card7:71;
2026-09-13T17:47:02Z,card0:71;card1:71;card2:71;card3:71;card4:71;card5:71;card6:71;card7:71;
2026-09-13T17:47:07Z,card0:71;card1:71;card2:71;card3:71;card4:71;card5:71;card6:71;card7:71;
2026-09-13T17:47:13Z,card0:71;card1:71;card2:71;card3:71;card4:71;card5:71;card6:71;card7:71;
2026-09-13T17:47:18Z,card0:71;card1:71;card2:71;card3:71;card4:71;card5:71;card6:71;card7:71;
2026-09-13T17:47:24Z,card0:71;card1:71;card2:71;card3:71;card4:71;card5:71;card6:71;card7:71;
2026-09-13T17:47:29Z,card0:72;card1:71;card2:71;card3:71;card4:71;card5:71;card6:71;card7:71;
2026-09-13T17:47:34Z,card0:72;card1:72;card2:72;card3:72;card4:72;card5:72;card6:72;card7:72;
2026-09-13T17:47:40Z,card0:72;card1:72;card2:72;card3:72;card4:72;card5:72;card6:72;card7:72;
2026-09-13T17:47:45Z,card0:72;card1:72;card2:72;card3:72;card4:72;card5:72;card6:72;card7:72;
2026-09-13T17:47:51Z,card0:72;card1:72;card2:72;card3:72;card4:72;card5:72;card6:72;card7:72;
2026-09-13T17:47:56Z,card0:73;card1:73;card2:73;card3:73;card4:73;card5:73;card6:73;card7:73;
2026-09-13T17:48:01Z,card0:73;card1:73;card2:73;card3:73;card4:73;card5:73;card6:73;card7:73;
2026-09-13T17:48:07Z,card0:73;card1:73;card2:73;card3:73;card4:73;card5:73;card6:73;card7:73;
2026-09-13T17:48:12Z,card0:73;card1:73;card2:73;card3:73;card4:73;card5:73;card6:73;card7:73;
2026-09-13T17:48:18Z,card0:73;card1:73;card2:73;card3:73;card4:73;card5:73;card6:73;card7:73;
2026-09-13T17:48:23Z,card0:73;card1:73;card2:73;card3:73;card4:73;card5:73;card6:73;card7:73;
2026-09-13T17:48:28Z,card0:73;card1:73;card2:73;card3:73;card4:73;card5:73;card6:73;card7:73;
2026-09-13T17:48:34Z,card0:73;card1:73;card2:73;card3:73;card4:73;card5:73;card6:73;card7:73;
2026-09-13T17:48:39Z,card0:73;card1:73;card2:73;card3:73;card4:73;card5:73;card6:73;card7:73;
2026-09-13T17:48:45Z,card0:73;card1:73;card2:73;card3:73;card4:73;card5:73;card6:73;card7:73;
2026-09-13T17:48:50Z,card0:73;card1:73;card2:73;card3:73;card4:73;card5:73;card6:73;card7:73;
2026-09-13T17:48:55Z,card0:73;card1:73;card2:73;card3:73;card4:73;card5:73;card6:73;card7:73;
2026-09-13T17:49:01Z,card0:73;card1:73;card2:73;card3:73;card4:73;card5:73;card6:73;card7:73;
2026-09-13T17:49:06Z,card0:73;card1:73;card2:73;card3:73;card4:73;card5:73;card6:73;card7:73;
2026-09-13T17:49:11Z,card0:73;card1:73;card2:73;card3:73;card4:73;card5:73;card6:73;card7:73;
2026-09-13T17:49:17Z,card0:73;card1:73;card2:73;card3:73;card4:73;card5:73;card6:73;card7:73;
2026-09-13T17:49:22Z,card0:73;card1:73;card2:73;card3:73;card4:73;card5:73;card6:73;card7:73;
2026-09-13T17:49:28Z,card0:73;card1:73;card2:73;card3:73;card4:73;card5:73;card6:73;card7:73;
2026-09-13T17:49:33Z,card0:73;card1:73;card2:73;card3:73;card4:73;card5:73;card6:73;card7:73;
2026-09-13T17:49:38Z,card0:73;card1:73;card2:73;card3:73;card4:73;card5:73;card6:73;card7:73;
2026-09-13T17:49:44Z,card0:73;card1:73;card2:73;card3:73;card4:73;card5:73;card6:73;card7:73;
2026-09-13T17:49:49Z,card0:73;card1:73;card2:73;card3:73;card4:73;card5:73;card6:73;card7:73;
2026-09-13T17:49:55Z,card0:73;card1:73;card2:73;card3:73;card4:73;card5:73;card6:73;card7:73;
2026-09-13T17:50:00Z,card0:73;card1:73;card2:73;card3:73;card4:73;card5:73;card6:75;card7:73;
2026-09-13T17:50:05Z,card0:73;card1:73;card2:73;card3:73;card4:73;card5:73;card6:77;card7:73;
2026-09-13T17:50:11Z,card0:73;card1:73;card2:73;card3:73;card4:73;card5:73;card6:77;card7:73;
